month,trip_count,temperature,temperature_change_since_prev_day
4,23955,6,-3
4,26463,6,-4
4,27533,4,-6
4,27287,4,-8
4,33004,5,-9
4,38373,4,-10
4,40267,4,-12
4,35569,4,-11
4,31125,4,-10
4,30916,4,-9
4,29091,4,-9
4,22406,4,-8
4,15769,4,-6
4,11194,4,-4
4,7311,4,-4
4,4077,4,-3
4,2373,4,-2
4,4198,4,-1
4,7026,4,0
4,12374,4,0
4,17596,4,0
4,21012,4,0
4,23080,5,1
4,24537,6,1
4,24622,7,1
4,24068,9,4
4,24646,13,8
4,26050,15,11
4,30066,17,12
4,32698,18,13
4,33842,19,15
4,31008,19,15
4,28423,19,15
4,30052,18,14
4,30330,16,12
4,25890,16,12
4,20496,15,11
4,15187,14,10
4,10056,13,9
4,5643,13,8
4,2631,13,9
4,3229,13,8
4,5184,12,7
4,8927,12,8
4,13581,12,7
4,18696,11,7
4,21331,12,7
4,22371,14,8
4,22249,16,9
4,22302,16,7
4,21030,17,4
4,21656,18,3
4,22655,18,1
4,23155,16,-2
4,20665,17,-2
4,17997,16,-3
4,16656,15,-4
4,13665,14,-3
4,8996,15,-1
4,5487,16,0
4,3785,16,1
4,2963,16,1
4,1684,15,2
4,1522,14,2
4,3337,13,0
4,10230,12,-1
4,20201,12,0
4,25411,12,-0
4,21909,12,0
4,17354,12,1
4,16779,13,1
4,17101,14,0
4,17312,15,-1
4,19803,17,1
4,20956,19,2
4,20485,21,3
4,25363,22,4
4,28604,24,8
4,24494,26,9
4,22557,26,10
4,21583,26,11
4,17953,25,11
4,12482,24,9
4,8312,17,2
4,4082,13,-3
4,2348,11,-5
4,1388,10,-5
4,1563,10,-4
4,3611,9,-4
4,10702,8,-4
4,23679,8,-4
4,27973,8,-4
4,23844,8,-3
4,19968,8,-4
4,19286,8,-5
4,20273,9,-5
4,19920,8,-7
4,21121,9,-7
4,23264,9,-9
4,24218,9,-12
4,30939,10,-12
4,37581,10,-14
4,30704,9,-17
4,26900,8,-17
4,25441,8,-18
4,21022,8,-17
4,13829,8,-16
4,7803,8,-9
4,4163,8,-5
4,2540,9,-2
4,1652,8,-2
4,1613,8,-2
4,3571,8,-1
4,11002,10,2
4,21981,10,2
4,27213,9,2
4,23701,9,1
4,19748,9,1
4,19310,9,1
4,19401,11,1
4,18942,12,4
4,20308,12,3
4,21394,13,3
4,21570,13,4
4,27861,14,4
4,32934,15,5
4,29722,15,6
4,28406,15,7
4,27108,14,6
4,24371,12,4
4,16955,11,3
4,9435,10,2
4,5196,9,1
4,3058,8,-1
4,1974,8,-1
4,1887,7,-1
4,3738,6,-2
4,10986,5,-5
4,22683,5,-5
4,28730,5,-4
4,25247,4,-5
4,21137,5,-4
4,20514,6,-4
4,20816,6,-5
4,20543,7,-5
4,20532,7,-5
4,21186,8,-4
4,22320,9,-4
4,29848,9,-4
4,34818,11,-4
4,31687,11,-4
4,29491,12,-3
4,28931,11,-3
4,26539,9,-3
4,19728,9,-2
4,12311,8,-2
4,7251,8,-1
4,4267,9,1
4,2696,9,1
4,2217,9,2
4,3648,9,3
4,10295,8,3
4,21473,9,4
4,27901,9,4
4,24110,9,4
4,19847,8,3
4,19831,8,3
4,20064,8,2
4,19687,9,2
4,21776,10,3
4,22362,12,4
4,22610,13,4
4,30484,15,6
4,36854,17,7
4,38844,20,9
4,37780,18,7
4,34327,18,8
4,34743,17,8
4,29847,17,8
4,22778,16,7
4,15220,15,7
4,10431,15,6
4,6885,15,6
4,3878,15,6
4,2722,15,6
4,4435,16,8
4,7886,17,8
4,12742,17,8
4,18179,16,7
4,21511,15,7
4,23325,16,7
4,25383,16,8
4,26019,17,8
4,25272,18,8
4,25809,20,8
4,26151,22,8
4,30011,23,8
4,32819,24,7
4,33434,24,4
4,29742,24,6
4,27776,23,4
4,29100,22,5
4,29449,22,6
4,25772,22,7
4,20568,22,7
4,15111,21,6
4,9945,21,6
4,5530,20,5
4,2641,19,4
4,3547,19,3
4,6139,19,2
4,9069,19,2
4,14147,18,2
4,19444,17,2
4,21595,18,2
4,22884,18,3
4,22561,20,3
4,22708,22,4
4,22124,22,2
4,21210,22,0
4,24883,22,-2
4,23106,21,-4
4,20726,19,-6
4,19749,18,-6
4,14040,17,-6
4,18269,18,-4
4,9526,17,-6
4,5399,17,-6
4,3097,16,-6
4,1895,16,-6
4,1200,16,-5
4,1643,16,-4
4,4355,17,-3
4,12064,17,-2
4,21066,17,-2
4,25555,16,-3
4,23535,16,-3
4,22225,15,-2
4,27392,15,-3
4,21386,16,-3
4,18768,17,-3
4,20235,17,-5
4,22150,13,-9
4,22560,14,-7
4,28564,14,-8
4,31554,14,-7
4,29283,12,-7
4,26302,12,-7
4,23550,11,-7
4,18923,9,-8
4,11686,9,-7
4,6806,8,-8
4,3708,8,-7
4,2174,8,-7
4,1396,8,-8
4,1555,8,-9
4,3791,8,-9
4,11262,8,-9
4,21792,7,-10
4,27111,7,-9
4,23371,7,-9
4,19705,7,-9
4,19103,8,-7
4,19307,9,-7
4,18937,10,-7
4,20797,13,-4
4,21946,14,1
4,21548,16,1
4,27678,17,3
4,32608,17,3
4,28974,18,6
4,26419,18,7
4,25654,17,7
4,22204,16,7
4,14444,16,6
4,8075,14,6
4,4518,14,6
4,2601,13,5
4,1649,12,4
4,1636,11,3
4,3822,10,2
4,10988,10,2
4,22672,10,3
4,28020,9,2
4,24844,9,3
4,20393,10,3
4,20069,11,3
4,20344,11,2
4,19796,12,2
4,20959,14,1
4,22230,14,0
4,21667,15,-1
4,28039,17,0
4,32501,16,-1
4,30990,16,-2
4,28687,16,-3
4,27286,13,-4
4,24571,12,-4
4,16958,11,-4
4,9801,11,-4
4,5657,11,-3
4,3429,11,-2
4,2019,11,-1
4,1875,11,-0
4,3742,11,1
4,10704,11,1
4,21980,11,1
4,27521,11,2
4,25900,12,2
4,21628,12,2
4,21263,12,2
4,21924,12,1
4,20599,12,0
4,22336,13,-1
4,22696,14,-0
4,21456,13,-2
4,26748,13,-3
4,31511,15,-1
4,30183,16,-1
4,27825,16,1
4,26247,16,3
4,24321,16,4
4,20037,15,4
4,14313,15,4
4,9336,15,4
4,5975,14,3
4,3653,15,4
4,2614,14,4
4,3120,16,4
4,6828,18,7
4,11053,18,7
4,17406,17,6
4,20175,17,5
4,20162,16,4
4,20757,16,4
4,21500,19,7
4,21352,21,9
4,22529,21,8
4,23573,22,8
4,23683,22,9
4,27772,24,11
4,29354,26,11
4,27974,24,8
4,24070,23,7
4,28555,21,5
4,25314,21,4
4,22396,19,4
4,17947,18,3
4,15655,17,2
4,10047,17,3
4,6542,18,3
4,3906,18,3
4,2159,18,2
4,3702,18,-0
4,6562,16,-1
4,10858,16,-1
4,16476,16,-0
4,21995,16,1
4,20892,16,-0
4,22010,16,-3
4,22223,16,-5
4,20989,16,-5
4,21212,16,-6
4,21537,16,-7
4,24315,16,-8
4,25199,15,-11
4,24605,15,-9
4,22680,16,-8
4,21519,15,-6
4,22719,14,-7
4,21429,13,-6
4,17012,13,-6
4,13334,13,-4
4,9964,13,-4
4,6981,13,-4
4,4302,13,-5
4,2160,13,-5
4,2900,12,-6
4,4550,12,-4
4,7813,12,-4
4,11502,12,-4
4,17041,13,-3
4,18598,13,-3
4,20045,14,-2
4,19346,14,-2
4,18637,15,-1
4,16804,16,-0
4,17929,16,0
4,18981,15,-1
4,19555,18,3
4,18380,18,3
4,19628,16,1
4,15786,17,2
4,15322,15,1
4,9817,14,1
4,5407,14,1
4,3052,13,0
4,1984,13,0
4,1363,13,0
4,1400,13,0
4,3202,12,-1
4,9051,12,0
4,16538,12,-0
4,21134,12,-0
4,19574,12,-0
4,17227,12,-1
4,18235,13,0
4,17172,14,0
4,22079,16,1
4,23785,16,1
4,24896,16,1
4,24045,18,2
4,27439,16,1
4,29378,16,-2
4,24649,14,-3
4,21066,15,-1
4,18244,14,-2
4,14366,14,-1
4,9306,14,0
4,5719,14,0
4,3173,14,1
4,1955,14,1
4,1268,14,1
4,1410,15,2
4,3544,15,3
4,10019,14,2
4,18854,15,3
4,23345,14,3
4,21050,13,2
4,17472,13,1
4,17410,14,1
4,17809,16,1
4,17817,17,2
4,19047,19,3
4,20089,22,6
4,20326,23,6
4,25654,24,9
4,30131,24,8
4,27731,22,7
4,26982,20,5
4,24586,20,6
4,19858,19,5
4,14180,19,5
4,8789,17,3
4,4531,17,2
4,2706,20,6
4,1581,18,3
4,1603,18,3
4,3481,18,3
4,10055,19,4
4,19489,19,4
4,24391,19,4
4,21914,18,5
4,18241,17,4
4,18087,17,3
4,18422,17,1
4,17924,17,-0
4,18975,17,-3
4,19965,18,-4
4,19754,18,-5
4,25684,19,-6
4,29602,19,-4
4,26810,20,-2
4,25412,20,0
4,24841,20,0
4,22286,19,0
4,15967,18,-1
4,9387,18,1
4,5345,17,0
4,3227,16,-4
4,2070,15,-3
4,1817,13,-4
4,3844,12,-7
4,10405,11,-8
4,19857,10,-9
4,24994,10,-9
4,22340,9,-9
4,18875,9,-8
4,18791,11,-7
4,19237,12,-5
4,18851,14,-3
4,20584,15,-2
4,21997,17,-2
4,27149,17,-1
4,31863,18,-1
4,35045,17,-2
4,33422,16,-4
4,29182,13,-7
4,28220,12,-8
4,26313,12,-8
4,20524,12,-6
4,13029,13,-5
4,8392,12,-4
4,5513,12,-3
4,3356,12,-3
4,2727,12,-1
4,4519,13,1
4,10560,12,2
4,19527,12,2
4,24587,11,1
4,22876,11,1
4,18916,11,2
4,19293,11,0
4,24621,12,0
4,24075,12,-2
4,22261,12,-3
4,21888,12,-5
4,22745,12,-6
4,30112,11,-7
4,33622,12,-6
4,37914,12,-4
4,35038,11,-2
4,27879,12,-0
4,27998,12,0
4,26366,14,2
4,21551,14,2
4,16155,14,2
4,13025,14,2
4,8549,13,1
4,4509,12,-0
4,2547,11,-2
4,4110,9,-3
4,6650,9,-3
4,11424,11,-0
4,16630,11,0
4,20059,11,-0
4,22275,11,-0
4,23759,11,-1
4,25122,12,0
4,24473,13,1
4,23181,13,1
4,24101,13,2
4,26701,13,2
4,29498,13,1
4,31564,13,2
4,28741,14,3
4,26876,14,2
4,29573,13,1
4,29291,12,-3
4,25790,11,-4
4,20359,10,-4
4,15739,9,-5
4,10565,8,-5
4,5818,9,-3
4,2685,9,-2
4,3398,9,-0
4,5421,9,-0
4,8879,9,-2
4,12998,8,-2
4,17968,9,-2
4,23335,9,-1
4,23466,10,-1
4,24345,11,-1
4,22756,11,-2
4,20808,10,-3
4,21635,11,-3
4,22967,11,-2
4,22631,12,-1
4,19351,11,-2
4,19739,11,-3
4,14742,9,-4
4,15134,10,-3
4,11554,10,-2
4,5756,9,-1
4,3493,9,-1
4,2171,8,-1
4,1464,8,-1
4,1483,7,-2
4,3436,7,-2
4,10318,6,-3
4,19972,6,-3
4,24717,6,-3
4,21386,6,-3
4,17202,6,-3
4,16679,8,-1
4,16860,9,-1
4,16727,10,-1
4,18864,12,2
4,20994,13,3
4,21399,15,4
4,27229,15,4
4,31171,16,4
4,26529,13,2
4,23919,12,2
4,21861,11,2
4,19008,11,1
4,11832,10,0
4,7171,10,1
4,4076,11,1
4,2451,11,2
4,1511,10,2
4,1590,9,2
4,3776,9,2
4,11190,9,3
4,22053,9,3
4,27833,9,4
4,25026,9,4
4,19963,10,4
4,19197,10,2
4,19195,11,1
4,18950,11,1
4,20572,12,0
4,22206,12,-1
4,21532,12,-3
4,28456,13,-2
4,32981,14,-1
4,28120,15,2
4,26755,15,3
4,25745,14,3
4,22141,13,2
4,15707,13,3
5,8799,13,3
5,5157,13,3
5,3007,13,2
5,1773,13,3
5,1787,12,3
5,3682,12,3
5,10991,12,3
5,22121,12,3
5,27994,12,2
5,24901,12,2
5,20577,12,2
5,20417,11,1
5,20183,12,1
5,20182,12,1
5,22085,12,0
5,22908,12,0
5,22855,13,1
5,29789,13,-0
5,35802,12,-2
5,33033,12,-3
5,30871,12,-3
5,28264,11,-3
5,24853,11,-2
5,17180,10,-3
5,9674,10,-3
5,5450,10,-3
5,3226,11,-2
5,1982,11,-2
5,1805,10,-2
5,3884,10,-2
5,11155,10,-2
5,22042,10,-2
5,27718,10,-2
5,24549,11,-1
5,20763,11,-1
5,19814,13,2
5,20372,14,2
5,19996,15,3
5,22092,18,6
5,23121,21,8
5,23206,22,9
5,29324,25,12
5,34676,25,13
5,33631,23,11
5,36851,20,8
5,33611,16,4
5,27903,14,3
5,22299,14,4
5,14006,13,3
5,8608,13,3
5,5181,12,2
5,3104,12,1
5,2503,11,1
5,3604,11,1
5,10002,11,1
5,20413,11,1
5,26623,11,1
5,25148,10,-1
5,21310,10,-1
5,20994,10,-3
5,21649,10,-4
5,21405,11,-4
5,24903,12,-6
5,24708,12,-8
5,24025,12,-10
5,29591,12,-13
5,35189,13,-12
5,35308,13,-10
5,31107,13,-7
5,28003,12,-3
5,29002,12,-2
5,27454,12,-2
5,24325,12,-1
5,17739,12,-2
5,12744,12,-0
5,7841,12,0
5,4544,12,1
5,2604,12,1
5,4023,12,1
5,7233,12,2
5,12004,12,1
5,17762,12,2
5,22471,12,2
5,26365,13,3
5,29298,13,3
5,26927,14,3
5,25181,15,3
5,25714,16,3
5,27083,17,4
5,30901,19,7
5,32099,21,7
5,33802,21,8
5,30010,21,7
5,28768,19,7
5,31012,18,7
5,30342,17,5
5,26827,16,4
5,21606,15,3
5,17092,14,3
5,11087,14,3
5,6117,14,3
5,2927,14,2
5,3820,14,2
5,5625,14,2
5,8671,14,2
5,13299,13,1
5,18991,12,0
5,24119,12,-1
5,28181,12,-1
5,29463,12,-2
5,27816,12,-3
5,24423,12,-3
5,23755,12,-5
5,25471,11,-8
5,29619,11,-10
5,29983,11,-11
5,26221,11,-10
5,19935,11,-9
5,17527,11,-8
5,11966,11,-6
5,6245,11,-5
5,3367,11,-4
5,2245,11,-3
5,1405,11,-4
5,1511,11,-4
5,3559,11,-4
5,9971,11,-3
5,19253,11,-3
5,24302,11,-3
5,21632,11,-2
5,17847,11,-1
5,17401,12,0
5,17862,14,2
5,17499,16,3
5,19533,17,5
5,20697,19,7
5,21974,21,9
5,27218,22,11
5,29311,20,9
5,24605,18,8
5,22040,17,7
5,21495,16,6
5,18440,16,5
5,11576,15,4
5,7476,14,4
5,4437,14,3
5,2822,13,2
5,1641,13,3
5,1812,13,2
5,3735,12,1
5,10913,12,1
5,21520,12,1
5,26521,12,1
5,23509,12,2
5,19343,12,1
5,19169,13,1
5,18797,14,0
5,18779,15,-1
5,20564,18,1
5,21531,19,0
5,21833,19,-1
5,28016,19,-3
5,31350,20,0
5,27050,21,2
5,30509,20,3
5,29944,19,3
5,22627,19,3
5,14816,18,3
5,8428,16,1
5,4605,15,1
5,2748,15,2
5,1673,14,1
5,1738,15,2
5,3652,15,3
5,10476,15,3
5,20736,14,2
5,25495,13,1
5,22983,13,1
5,19073,13,1
5,18780,14,1
5,19083,14,0
5,19266,16,1
5,20272,17,-1
5,21096,19,0
5,21090,21,1
5,26699,19,0
5,31196,21,1
5,27530,19,-1
5,25151,18,-2
5,25517,17,-2
5,22869,16,-3
5,16524,16,-2
5,9352,14,-1
5,5595,14,-1
5,3114,14,-1
5,2104,13,-1
5,1954,13,-2
5,3914,13,-2
5,11007,13,-2
5,21770,12,-3
5,26909,12,-2
5,23911,12,-2
5,20313,12,-2
5,20124,12,-2
5,19919,12,-2
5,19841,13,-2
5,21871,13,-3
5,23203,14,-5
5,23046,15,-6
5,30116,16,-4
5,35308,14,-6
5,31219,14,-5
5,27285,14,-4
5,27032,13,-4
5,25441,13,-3
5,20418,13,-3
5,12563,13,-2
5,7613,13,-2
5,4679,13,-1
5,3081,13,0
5,2361,13,0
5,3689,13,0
5,9883,13,0
5,20586,13,2
5,26182,13,2
5,23874,14,2
5,19902,14,2
5,19621,14,3
5,20613,15,3
5,24389,17,3
5,22366,18,4
5,22633,18,4
5,22861,19,4
5,28734,18,3
5,32893,22,7
5,32094,21,7
5,27573,23,9
5,26746,22,9
5,27139,22,8
5,25658,22,9
5,20952,22,9
5,16145,21,8
5,12277,22,8
5,8234,21,7
5,4498,21,7
5,2720,19,6
5,4003,17,3
5,6567,16,2
5,11275,14,1
5,16584,14,0
5,20049,14,0
5,22577,13,-1
5,23841,13,-2
5,23865,14,-2
5,22771,15,-3
5,24102,17,-1
5,24654,18,-1
5,27629,19,1
5,29275,20,-2
5,29731,20,-1
5,28123,21,-2
5,28811,19,-3
5,28123,20,-2
5,25681,19,-3
5,21495,17,-5
5,17461,15,-6
5,13233,15,-7
5,8666,14,-6
5,5095,14,-6
5,2427,13,-6
5,3355,12,-5
5,5676,11,-5
5,10004,11,-4
5,17435,9,-4
5,24047,9,-5
5,30059,8,-5
5,32466,9,-4
5,33429,9,-6
5,32301,8,-7
5,28791,8,-8
5,26770,8,-10
5,25489,8,-12
5,25157,8,-12
5,21416,8,-12
5,20540,7,-13
5,18593,7,-12
5,15278,8,-12
5,10484,7,-12
5,5430,7,-10
5,2998,7,-8
5,1838,7,-8
5,1231,7,-8
5,1373,6,-8
5,3504,6,-7
5,10707,6,-6
5,20765,6,-4
5,27378,6,-4
5,27422,7,-3
5,21627,7,-2
5,21088,7,-1
5,21499,8,-1
5,22709,8,-1
5,26123,8,-1
5,25516,8,0
5,26901,8,0
5,33937,8,1
5,37353,9,1
5,28152,9,1
5,23367,8,1
5,23091,8,1
5,19382,8,0
5,12509,8,1
5,7375,8,1
5,4120,8,1
5,2455,8,1
5,1503,8,1
5,1648,7,1
5,3773,7,2
5,11228,7,1
5,22216,7,1
5,27477,7,1
5,24825,7,0
5,20693,7,-0
5,20016,7,0
5,20533,8,0
5,20260,8,1
5,25615,9,1
5,24171,9,1
5,24859,11,2
5,31146,10,2
5,37045,9,0
5,35522,9,0
5,29812,9,1
5,28444,9,1
5,23814,9,1
5,15901,9,1
5,9458,8,1
5,5220,8,1
5,3076,8,1
5,2001,8,1
5,1833,8,1
5,4062,8,1
5,10756,8,1
5,21401,7,0
5,26282,7,0
5,24325,7,-0
5,20464,7,0
5,20156,8,1
5,20470,10,2
5,19509,12,3
5,20972,13,4
5,21596,14,5
5,21987,17,7
5,26296,18,8
5,29973,19,10
5,28027,19,10
5,26311,21,11
5,26395,21,11
5,24224,19,10
5,18603,17,8
5,11689,18,10
5,6998,18,10
5,3882,17,9
5,2394,17,9
5,2066,16,8
5,3794,12,4
5,10634,12,4
5,22138,12,4
5,26226,12,4
5,23741,12,5
5,19811,12,5
5,19279,13,5
5,19778,14,4
5,19398,16,4
5,21192,18,4
5,21491,19,5
5,21554,21,3
5,26709,21,3
5,28761,22,2
5,28850,22,2
5,26438,22,1
5,27118,23,2
5,25999,22,2
5,21184,21,4
5,14431,19,1
5,8780,18,-0
5,5408,17,0
5,3312,17,0
5,2534,17,1
5,3785,17,4
5,9766,17,6
5,19251,17,5
5,23775,17,5
5,21473,16,4
5,19729,17,4
5,20288,18,4
5,21418,19,5
5,22796,21,4
5,22215,22,4
5,22152,24,5
5,22053,23,2
5,27272,20,-1
5,31154,22,0
5,31311,24,2
5,27526,24,2
5,30926,24,1
5,27687,24,2
5,25013,24,3
5,20778,23,4
5,15887,19,2
5,11673,19,2
5,7640,19,2
5,4517,18,1
5,2699,17,0
5,4303,16,-2
5,7487,14,-2
5,11611,15,-2
5,16738,13,-3
5,19922,14,-3
5,21929,14,-3
5,23407,16,-4
5,23972,17,-3
5,23042,18,-3
5,23298,21,-3
5,23527,22,-1
5,26586,23,3
5,29006,23,1
5,29566,24,0
5,27517,21,-3
5,28602,21,-3
5,29139,19,-5
5,27699,18,-6
5,23449,17,-6
5,18255,16,-3
5,12896,16,-3
5,8803,16,-4
5,5330,16,-2
5,2885,16,-1
5,4034,16,0
5,6174,16,2
5,9067,16,1
5,13893,17,3
5,17962,17,3
5,20887,18,3
5,21965,19,4
5,21963,21,3
5,21952,21,3
5,21511,23,2
5,21982,23,1
5,22974,23,0
5,22627,23,0
5,20386,24,0
5,19631,24,3
5,16608,23,3
5,17024,23,4
5,14472,22,4
5,7649,21,4
5,3714,22,6
5,2259,21,5
5,1447,21,5
5,1534,21,5
5,3285,21,4
5,9917,19,4
5,19313,19,3
5,23585,19,3
5,22354,19,2
5,19176,20,3
5,19137,21,3
5,19629,23,4
5,19555,24,4
5,21784,26,5
5,22935,27,4
5,22073,28,6
5,26830,28,5
5,30194,28,5
5,26284,29,6
5,22739,29,6
5,22607,29,6
5,19602,28,5
5,13164,27,5
5,7793,27,6
5,4218,26,4
5,2521,25,4
5,1517,22,1
5,1506,20,-1
5,3734,18,-2
5,10916,18,-2
5,21421,17,-3
5,26014,16,-4
5,23145,15,-4
5,19561,14,-6
5,19985,14,-7
5,20163,14,-9
5,19771,14,-10
5,20837,16,-11
5,22101,17,-10
5,22261,18,-10
5,27410,21,-8
5,31730,21,-8
5,28282,21,-8
5,25763,21,-8
5,26622,21,-8
5,24081,21,-7
5,17007,20,-7
5,9531,18,-8
5,5170,17,-8
5,3006,17,-8
5,1851,16,-6
5,1654,16,-4
5,3629,15,-3
5,10609,14,-3
5,21511,13,-3
5,26173,13,-3
5,23694,12,-3
5,19435,13,-1
5,19356,14,0
5,20482,16,2
5,20598,18,3
5,21486,19,4
5,22163,21,4
5,21507,22,4
5,26735,23,2
5,31340,23,2
5,29162,23,2
5,25345,23,2
5,26262,22,1
5,24045,22,2
5,18188,21,1
5,10509,19,1
5,6056,19,2
5,3571,19,3
5,2272,19,3
5,1917,18,3
5,4103,18,3
5,11986,18,3
5,23855,18,5
5,28842,18,5
5,25149,14,2
5,21062,14,1
5,20216,13,-2
5,20236,13,-3
5,19749,14,-3
5,21171,17,-2
5,22684,18,-3
5,25359,20,-2
5,26255,21,-2
5,30094,22,-1
5,26636,21,-2
5,24109,19,-4
5,24896,19,-3
5,22716,19,-3
5,18954,19,-2
5,12011,18,-1
5,7413,19,-0
5,4877,20,1
5,2948,20,1
5,2331,21,2
5,3601,20,2
5,8633,20,2
5,16879,20,2
5,21579,20,2
5,20185,19,5
5,17538,19,5
5,17788,19,6
5,19106,19,6
5,19238,20,6
5,20723,21,4
5,21220,22,4
5,20061,22,2
5,21703,22,2
5,23886,23,1
5,24043,22,1
5,20718,22,3
5,20873,21,2
5,21493,21,2
5,19596,20,1
5,15780,19,1
5,11521,18,-1
5,8672,17,-3
5,5923,16,-4
5,3836,16,-4
5,2213,16,-4
5,3529,15,-5
5,5357,14,-6
5,8146,14,-6
5,11686,13,-7
5,14249,14,-4
5,15985,16,-3
5,17536,16,-3
5,18156,17,-3
5,17078,19,-2
5,17289,21,-2
5,18781,21,-1
5,20535,21,-1
5,21249,21,-2
5,22235,19,-3
5,19149,18,-3
5,19538,18,-3
5,20236,17,-4
5,18600,17,-3
5,14792,17,-2
5,11910,16,-2
5,8076,16,-1
5,5592,17,1
5,3540,17,1
5,1753,16,0
5,2485,17,2
5,3895,17,2
5,6055,17,3
5,9798,17,4
5,13060,18,3
5,15407,18,3
5,17279,21,4
5,18149,23,6
5,18604,25,6
5,17080,28,8
5,17592,29,8
5,23166,29,8
5,25640,30,9
5,16596,29,10
5,15384,29,11
5,15789,22,4
5,15519,21,3
5,13201,21,4
5,9984,21,4
5,6757,22,6
5,4522,22,6
5,2922,22,5
5,2077,22,6
5,1444,22,6
5,2408,21,3
5,3324,20,3
5,4868,19,2
5,7651,18,2
5,10478,18,0
5,12611,19,1
5,14168,21,0
5,14790,21,-2
5,15205,23,-2
5,15706,25,-3
5,16369,26,-3
5,17017,27,-3
5,17921,25,-5
5,16763,26,-3
5,15033,26,-3
5,15525,25,3
5,12527,24,4
5,8754,24,3
5,4883,23,2
5,3025,23,1
5,1782,22,0
5,1070,21,-1
5,1268,21,-2
5,3250,20,-2
5,9563,19,-1
5,18817,20,0
5,23192,19,0
5,21077,18,0
5,19170,18,0
5,22751,18,-2
5,19010,18,-3
5,18177,18,-3
5,19300,18,-4
5,21400,17,-8
5,19918,17,-9
5,25059,18,-9
5,28228,18,-7
5,24173,19,-7
5,24054,21,-5
5,27032,21,-4
5,19422,22,-3
5,10465,21,-3
5,6114,19,-3
5,3636,21,-2
5,2333,19,-3
5,1450,19,-2
5,1423,20,-1
5,3505,21,1
5,10131,21,2
5,20709,21,1
5,25723,21,1
5,22585,19,1
5,19432,17,-1
5,18786,17,-1
5,19626,16,-2
5,19189,16,-2
5,19901,17,-1
5,21244,18,1
5,22803,19,2
5,32388,19,2
5,39672,19,1
5,38510,20,1
5,26044,17,-3
5,24945,15,-6
5,21334,14,-7
5,14526,14,-7
5,8274,13,-6
5,4603,14,-7
5,2844,14,-5
5,1811,14,-5
5,1688,14,-6
5,3560,14,-7
5,10277,14,-7
5,21033,14,-7
5,26853,14,-7
5,24511,14,-5
5,20190,14,-3
5,19346,14,-2
5,19650,16,0
5,19415,16,1
5,21264,17,0
5,22290,19,1
5,21864,19,-0
5,32279,21,1
5,44663,18,-2
5,37433,18,-2
5,30524,17,0
5,27586,17,2
5,24137,17,2
5,18672,17,3
5,13447,17,3
5,7019,17,3
5,4268,17,3
5,2729,18,4
5,2204,18,4
5,3671,18,4
5,9625,18,4
5,18617,18,4
5,24355,17,3
5,23023,17,3
5,19901,18,4
5,19747,19,4
5,20205,20,4
5,19964,22,6
5,21710,23,6
5,22602,24,6
5,22404,26,7
5,26917,25,4
5,30383,24,7
5,30383,26,8
5,26024,26,8
5,26151,26,9
5,26168,24,8
5,24939,24,8
6,21461,23,7
6,16307,23,6
6,12294,23,6
6,7897,22,4
6,4836,22,4
6,2668,21,3
6,4016,20,2
6,7121,19,1
6,11360,18,1
6,16660,18,1
6,20087,18,0
6,22180,19,0
6,24417,20,0
6,25518,21,-1
6,25324,23,0
6,24217,24,-0
6,23712,24,-1
6,27160,26,1
6,28051,26,1
6,27635,25,-1
6,23927,23,-3
6,24271,22,-3
6,26302,21,-3
6,27547,21,-3
6,23519,20,-3
6,17669,19,-3
6,12842,20,-3
6,8934,20,-2
6,5174,21,-1
6,2558,19,-2
6,3118,20,0
6,5484,19,0
6,8185,19,1
6,12329,18,0
6,17025,18,0
6,19346,19,0
6,20592,21,1
6,20808,22,1
6,20430,23,0
6,20665,25,1
6,22197,26,1
6,26496,26,0
6,22656,27,2
6,19893,26,1
6,16995,26,3
6,19225,21,-2
6,20814,22,1
6,12260,23,2
6,6535,23,3
6,3800,20,1
6,2271,18,-2
6,1424,17,-3
6,1550,17,-4
6,3319,17,-3
6,9871,16,-4
6,18746,15,-4
6,23371,15,-4
6,20845,14,-4
6,17299,14,-4
6,17298,16,-4
6,17379,17,-4
6,17388,18,-4
6,18660,18,-5
6,20010,19,-6
6,20031,19,-6
6,24684,20,-6
6,27530,21,-7
6,24538,21,-6
6,21217,20,-6
6,21646,20,-1
6,18856,19,-2
6,12750,19,-4
6,7596,18,-5
6,4078,17,-3
6,2471,16,-2
6,1432,16,-1
6,1543,14,-2
6,3362,14,-2
6,9716,13,-3
6,18025,13,-2
6,22819,13,-2
6,21508,13,-2
6,18706,13,-2
6,18375,14,-2
6,18607,14,-2
6,18491,16,-2
6,19335,17,-2
6,20814,19,0
6,21042,20,1
6,25400,21,1
6,29963,21,0
6,27053,21,0
6,22510,21,1
6,22010,21,1
6,20339,21,1
6,15032,20,1
6,8979,20,2
6,4902,20,3
6,2932,19,3
6,1839,19,3
6,1718,19,4
6,3499,19,4
6,10565,18,5
6,20383,18,5
6,26220,18,6
6,23607,18,6
6,20283,18,6
6,19750,19,5
6,20302,19,5
6,19956,20,4
6,21046,21,4
6,22184,23,4
6,21950,26,6
6,27378,26,6
6,31858,27,6
6,29084,25,4
6,25765,25,4
6,25525,26,5
6,23304,26,6
6,17520,26,6
6,9777,24,4
6,5893,24,4
6,3239,23,4
6,2002,23,4
6,1784,22,3
6,3542,21,2
6,10341,21,2
